id,category,fromdate,todate,sourcename,title,url,seendate,sourcecountry,language,sentiment
905974023,Environment,06/10/2024,05/11/2024,boredpanda.com,71 Times Animals Were Funnier And More Relatable Than People,https://www.boredpanda.com/funny-chonky-woofers-for-my-depression-memes/?cexp_id=108635&cexp_var=64&_f=featured,20241029T154500Z,United States,English,1
107757133,Environment,06/10/2024,05/11/2024,boredpanda.com,71 Times Animals Were Funnier And More Relatable Than People,https://www.boredpanda.com/funny-chonky-woofers-for-my-depression-memes/?cexp_id=108635&cexp_var=9&_f=featured,20241029T173000Z,United States,English,1
981058960,Environment,06/10/2024,05/11/2024,boredpanda.com,This FB Group With Over 300K Fans Is Healing World Sadness One Animal Post At A Time,https://www.boredpanda.com/funny-chonky-woofers-for-my-depression-memes/?cexp_id=108635&cexp_var=48&_f=featured,20241029T083000Z,United States,English,0
114044122,Environment,06/10/2024,05/11/2024,phys.org,Microplastics and PFAS : Daphnia study finds combined impact results in greater environmental harm,https://phys.org/news/2024-10-microplastics-pfas-daphnia-combined-impact.html,20241022T221500Z,United States,English,1
231292704,Environment,06/10/2024,05/11/2024,newdelhitimes.com,"India launches updated National Biodiversity Strategy and Action Plan ( NBSAP ) at COP 16 to the Convention on Biological Diversity ( CBD ), in Colombia",https://www.newdelhitimes.com/india-launches-updated-national-biodiversity-strategy-and-action-plan-nbsap-at-cop-16-to-the-convention-on-biological-diversity-cbd-in-colombia/,20241104T214500Z,United States,English,1
977267135,Environment,06/10/2024,05/11/2024,yahoo.com,Opinion : Promoting free speech and civility on college campuses,https://www.yahoo.com/news/opinion-promoting-free-speech-civility-231518383.html,20241022T001500Z,United States,English,1
687269647,Environment,06/10/2024,05/11/2024,sciencedaily.com,Microplastics and PFAS : Combined risk and greater environmental harm,https://www.sciencedaily.com/releases/2024/10/241022115545.htm,20241023T050000Z,United States,English,1
474188066,Environment,06/10/2024,05/11/2024,health.wusf.usf.edu,Old prescription medication can be turned in Saturday,https://health.wusf.usf.edu/health-news-florida/2024-10-25/old-prescription-medication-can-be-turned-in-saturday,20241025T121500Z,United States,English,1
743422276,Environment,06/10/2024,05/11/2024,boingboing.net,What happens when a leech touches salt,https://boingboing.net/2024/10/26/watch-what-happens-when-a-leech-touches-salt-a-disturbing-transformation.html,20241026T180000Z,United States,English,0
542863749,Environment,06/10/2024,05/11/2024,yahoo.com,Your microbes live on after you die − a microbiologist explains how your necrobiome recycles your body to nourish new life,https://www.yahoo.com/news/microbes-live-die-microbiologist-explains-140341110.html,20241006T144500Z,United States,English,1
417723550,Environment,06/10/2024,05/11/2024,wcax.com,Why police say to not throw away prescription medication,https://www.wcax.com/2024/10/27/why-police-say-not-throw-away-prescription-medication/,20241027T063000Z,United States,English,0
805195741,Environment,06/10/2024,05/11/2024,forbes.com,How Kindness Boosts Employee Engagement and Business Success,https://www.forbes.com/sites/williamarruda/2024/10/15/how-kindness-drives-employee-engagement-and-business-growth/,20241015T111500Z,United States,English,1
168149283,Environment,06/10/2024,05/11/2024,yahoo.com,"Wisconsin company to pay $90 , 000 for hazardous waste violations",https://www.yahoo.com/news/wisconsin-company-pay-90-000-190751627.html,20241016T211500Z,United States,English,1
831480869,Environment,06/10/2024,05/11/2024,archinect.com,"Junior Architect with REVIT experience - New York , NY , US | Jobs",https://archinect.com/jobs/entry/150452495/junior-architect-with-revit-experience,20241031T224500Z,United States,English,1
846943360,Environment,06/10/2024,05/11/2024,phys.org,UN biodiversity summit making  very good progres : officials,https://phys.org/news/2024-10-biodiversity-summit-good.html,20241026T120000Z,United States,English,1
384141995,Environment,06/10/2024,05/11/2024,journalstar.com,MembersOwn Credit Union reports possible data breach,https://journalstar.com/news/local/business/membersown-credit-union-reports-possible-data-breach/article_b43ee06c-8a6c-11ef-8e27-5bcde55059e2.html,20241015T020000Z,United States,English,0
567164193,Environment,06/10/2024,05/11/2024,local10.com,"Ahead of election , conservative activist says nature is nonpartisan",https://www.local10.com/news/local/2024/10/16/ahead-of-election-conservative-activist-says-nature-is-nonpartisan/,20241016T234500Z,United States,English,0
459924784,Environment,06/10/2024,05/11/2024,politico.eu,France credit - rating outlook cut to negative by Moody – POLITICO,https://www.politico.eu/article/frances-credit-rating-outlook-cut-to-negative-by-moodys/,20241026T083000Z,United States,English,-1
919650226,Environment,06/10/2024,05/11/2024,la.eater.com,LA Nightlife - Eater LA,https://la.eater.com/nightlife,20241008T004500Z,United States,English,0
317501568,Environment,06/10/2024,05/11/2024,fox9.com,MN ballot question to decide if state lottery will fund conservation efforts,https://www.fox9.com/news/mn-ballot-state-lottery-fund-environmental-trust-fund,20241104T074500Z,United States,English,0
155994833,Environment,06/10/2024,05/11/2024,medicalxpress.com,Social media analysis highlights the harmful frequency and reach of unhealthy foods,https://medicalxpress.com/news/2024-10-social-media-analysis-highlights-frequency.html,20241031T193000Z,United States,English,-1
966839084,Environment,06/10/2024,05/11/2024,euronews.com,  Intimidation : Western observers confirm violations in Georgian elections,https://www.euronews.com/my-europe/2024/10/27/intimidation-international-observers-outline-concerns-in-georgian-elections,20241027T150000Z,United States,English,0
389872947,Environment,06/10/2024,05/11/2024,finance.yahoo.com,10 Colleges Worth Every Penny of Student Loans Thanks to Overall Experience,https://finance.yahoo.com/news/10-colleges-worth-every-penny-180150046.html,20241102T183000Z,United States,English,1
920597729,Environment,06/10/2024,05/11/2024,abcnews.go.com,"Georgia election took place in a tense environment amid widespread intimidation , election monitoring officials say",https://abcnews.go.com/Politics/wireStory/georgias-election-place-tense-environment-amid-widespread-intimidation-115190153,20241027T140000Z,United States,English,-1
675189295,Environment,06/10/2024,05/11/2024,yahoo.com,AFC Wimbledon stadium flood  was a matter of time  ,https://www.yahoo.com/news/afc-wimbledon-stadium-flood-matter-043237714.html,20241008T050000Z,United States,English,0
331931825,Environment,06/10/2024,05/11/2024,yahoo.com,Rural Missouri groups threaten lawsuit over PFAS in meatpacking sludge,https://www.yahoo.com/news/rural-missouri-groups-threaten-lawsuit-150001308.html,20241011T160000Z,United States,English,0
198888316,Environment,06/10/2024,05/11/2024,yahoo.com,More streets to benefit from two - week tidy up,https://www.yahoo.com/news/more-streets-benefit-two-week-075647874.html,20241014T090000Z,United States,English,1
430183738,Environment,06/10/2024,05/11/2024,411mania.com,Ted DiBiase Thinks WCW Lacked Leadership Under Eric Bischoff,https://411mania.com/wrestling/ted-dibiase-wcw-lacked-leadership-eric-bischoff/,20241106T161500Z,United States,English,0
627764297,Environment,06/10/2024,05/11/2024,newdelhitimes.com,Drone monitoring done as a pilot project at Wazirpur hotspot to identify pollution factors,https://www.newdelhitimes.com/drone-monitoring-done-as-a-pilot-project-at-wazirpur-hotspot-to-identify-pollution-factors/,20241026T204500Z,United States,English,0
559057900,Environment,06/10/2024,05/11/2024,politico.eu,Cypru commissioner hearing : Costas Kadis on fisheries and oceans live updates – POLITICO,https://www.politico.eu/article/european-commissioner-hearings-cyprus-costas-kadis-fisheries-oceans/,20241105T191500Z,United States,English,1
604801067,Environment,06/10/2024,05/11/2024,jdsupra.com,"Canada Begins Public Consultations on Initiatives Supporting CEPA Amendments | Bergeson & Campbell , P . C . ",https://www.jdsupra.com/legalnews/canada-begins-public-consultations-on-6927080/,20241014T214500Z,United States,English,1
223420594,Environment,06/10/2024,05/11/2024,finance.yahoo.com,"Analog Devices , Inc . ( ADI ) Launches CodeFusion Studio to Enhance IC Development and Capture Semi Software Market",https://finance.yahoo.com/news/analog-devices-inc-adi-launches-230733603.html,20241010T234500Z,United States,English,0
209161932,Environment,06/10/2024,05/11/2024,forums.appleinsider.com,Apple offers Private Cloud Compute up for a security probe - iOS Discussions on AppleInsider Forums,https://forums.appleinsider.com/discussion/238058,20241025T001500Z,United States,English,1
588031763,Environment,06/10/2024,05/11/2024,mtstandard.com,Butte SPIRIT Women Home celebrates grand opening,https://mtstandard.com/news/local/photo-butte-spirit-womens-home-grand-opening/article_323330be-9264-11ef-b786-43abdd66d98f.html,20241025T211500Z,United States,English,1
517915494,Environment,06/10/2024,05/11/2024,ca.news.yahoo.com,One surprising theory behind Newfoundland mystery blobs,https://ca.news.yahoo.com/surprising-theory-behind-newfoundlands-mystery-215714106.html,20241024T130000Z,United States,English,1
590092321,Environment,06/10/2024,05/11/2024,neowin.net,AWS CEO Matt Garman says employees could quit if they dont want to come into office,https://www.neowin.net/news/aws-ceo-matt-garman-says-employees-could-quit-if-they-dont-want-to-come-into-office/,20241018T160000Z,United States,English,0
291609186,Environment,06/10/2024,05/11/2024,engineering.com,ASUS named one of Forbe 2024 World Best Employers,https://www.engineering.com/asus-named-one-of-forbes-2024-worlds-best-employers/,20241011T101500Z,United States,English,1
160929922,Environment,06/10/2024,05/11/2024,yahoo.com,Texas lawmaker wants  clean water  right added to state constitution,https://www.yahoo.com/news/texas-lawmaker-wants-clean-water-172600313.html,20241011T194500Z,United States,English,1
665631764,Environment,06/10/2024,05/11/2024,finance.yahoo.com,World leaders seek binding plastic pact,https://finance.yahoo.com/news/world-leaders-seek-binding-plastic-080329204.html,20241106T093000Z,United States,English,0
117847871,Environment,06/10/2024,05/11/2024,theepochtimes.com,"Alberta , Tories React to New Federal Oil and Gas Emissions Rules",https://www.theepochtimes.com/world/alberta-tories-react-to-new-federal-oil-and-gas-emissions-rules-5753881,20241104T223000Z,United States,English,1
800444762,Environment,06/10/2024,05/11/2024,markets.businessinsider.com,"Stocks Beat Bonds Amid Fed Easing , Strong Economic Data , Goldman Says",https://markets.businessinsider.com/news/stocks/stocks-vs-bonds-fed-easing-economic-data-goldman-sachs-2024-10,20241015T171500Z,United States,English,1
782702343,Environment,06/10/2024,05/11/2024,newdelhitimes.com,Strict Action will be taken against anyone spreading dust pollution : Gopal Rai,https://www.newdelhitimes.com/strict-action-will-be-taken-against-anyone-spreading-dust-pollution-gopal-rai/,20241014T154500Z,United States,English,1
967853503,Environment,06/10/2024,05/11/2024,phys.org,Soybean domestication linked to higher mesophyll conductance for increased photosynthesis,https://phys.org/news/2024-10-soybean-domestication-linked-higher-mesophyll.html,20241029T233000Z,United States,English,1
760045242,Environment,06/10/2024,05/11/2024,comicbook.com,Chainsaw Man Reveals the Aging Devil Own Domain Expansion,https://comicbook.com/uncategorized/news/chainsaw-man-jujutsu-kaisen-aging-devil/,20241016T233000Z,United States,English,1
288389250,Environment,06/10/2024,05/11/2024,postandcourier.com,Election 2024 : 6 seek seats on DD2 Board of Trustees,https://www.postandcourier.com/journal-scene/journal-scene/community-news/election-2024-6-seek-seats-on-dd2-board-of-trustees/article_bed780d8-94f3-11ef-ad17-d3bae29ce894.html,20241030T140000Z,United States,English,0
806897085,Environment,06/10/2024,05/11/2024,elclasificado.com,General Labor ( Pick and Pack ) ,https://elclasificado.com/losangeles/empleos/bodegas-warehouse/general-labor-pick-and-pack-20419081,20241015T183000Z,United States,English,1
603643129,Environment,06/10/2024,05/11/2024,billboard.com,As I Lay Dying Tim Lambesis Issues Statement After Bandmate Exit,https://www.billboard.com/music/music-news/as-i-lay-dying-tim-lambesis-statement-bandmates-exit-1235820462/,20241105T073000Z,United States,English,0
985161352,Environment,06/10/2024,05/11/2024,yahoo.com,California reaches $7 . 5 million settlement with Walmart over hazardous and medical waste,https://www.yahoo.com/news/california-reaches-7-5-million-221007479.html,20241022T224500Z,United States,English,1
877291559,Environment,06/10/2024,05/11/2024,yahoo.com,Eastern Shawnee Tribe leads multi - agency effort to restore Lost Creek,https://www.yahoo.com/news/eastern-shawnee-tribe-leads-multi-214220320.html,20241016T233000Z,United States,English,0
291452871,Environment,06/10/2024,05/11/2024,article.wn.com,"Next 15 days crucial to tackle air pollution in Delhi , says Environment Minister Gopal Rai",https://article.wn.com/view/2024/10/26/Next_15_days_crucial_to_tackle_air_pollution_in_Delhi_says_E/,20241026T111500Z,United States,English,0
357306360,Environment,06/10/2024,05/11/2024,theadvocate.com,Sponsored : Pinspiration Baton Rouge,https://www.theadvocate.com/sponsored/baton_rouge/pinspiration_baton_rouge/,20241025T021500Z,United States,English,0
195707221,Environment,06/10/2024,05/11/2024,fundsforngos.org,Grants for Good Program to support Small Organisations – united kingdom ,https://www2.fundsforngos.org/latest-funds-for-ngos/grants-for-good-program-to-support-small-organisations-uk/,20241009T160000Z,United States,English,1
554042253,Environment,06/10/2024,05/11/2024,sbnation.com,McLaren appeal request of Lando Norri United States Grand Prix penalty rejected,https://www.sbnation.com/formula-one/2024/10/25/24279937/mclarens-appeal-lando-norris-united-states-grand-prix-penalty,20241026T041500Z,United States,English,1
945767456,Environment,06/10/2024,05/11/2024,phys.org,Open - source footprinting tool : Companies and investors can now get smarter when it comes to nature,https://phys.org/news/2024-10-source-footprinting-tool-companies-investors.html,20241029T194500Z,United States,English,0
733571107,Environment,06/10/2024,05/11/2024,archdaily.com,Jungle Gym / VOID | ArchDaily,https://www.archdaily.com/1022414/jungle-gym-void,20241021T224500Z,United States,English,0
600393295,Environment,06/10/2024,05/11/2024,cepal.org,UN Regional Commission High - Level Side Event at CBD COP - 16 : Key Actions for Interregional and Regional Implementation of the Kunming - Montreal Global Biodiversity Framework,https://www.cepal.org/en/events/un-regional-commissions-high-level-side-event-cbd-cop-16-key-actions-interregional-and,20241029T190000Z,United States,English,1
277422701,Environment,06/10/2024,05/11/2024,forbes.com,Dont Take A Management Job Without Asking These Two Questions,https://www.forbes.com/sites/markmurphy/2024/10/31/dont-take-a-management-job-without-asking-these-two-questions/,20241031T131500Z,United States,English,0
219136886,Environment,06/10/2024,05/11/2024,article.wn.com,Only A Third Of Europe Surface Water In Good Health : Environment Agency,https://article.wn.com/view/2024/10/15/Only_A_Third_Of_Europes_Surface_Water_In_Good_Health_Environ/,20241015T041500Z,United States,English,1
399192245,Environment,06/10/2024,05/11/2024,globenewswire.com,"Canon united states A ., Inc . Unveils the Upcoming imageFORCE C7165",https://www.globenewswire.com/news-release/2024/10/08/2959398/0/en/Canon-U-S-A-Inc-Unveils-the-Upcoming-imageFORCE-C7165-Device-Designed-to-Help-Deliver-Advanced-Power-to-Modern-Businesses.html,20241008T043000Z,United States,English,0
696882715,Environment,06/10/2024,05/11/2024,phys.org,Deep learning illuminates past and future atmospheric blocking events,https://phys.org/news/2024-10-deep-illuminates-future-atmospheric-blocking.html,20241016T231500Z,United States,English,-1
554109623,Environment,06/10/2024,05/11/2024,mediaite.com,Nate Silver : Harris In Trouble Because Biden  F * cked Up  ,https://www.mediaite.com/news/nate-silver-argues-harris-faces-tougher-task-than-clinton-or-biden-inflation-and-immigration-are-big-deals-plus-biden-fcked-up/,20241017T171500Z,United States,English,-1
737151418,Environment,06/10/2024,05/11/2024,ksby.com,Meet the candidates running for State Senate District 21,https://www.ksby.com/news/national-politics/america-votes/meet-the-candidates-running-for-state-senate-district-21,20241012T034500Z,United States,English,0
404575731,Environment,06/10/2024,05/11/2024,aceshowbiz.com,Trust - Based Leadership Style : Empowering Teams Through Integrity and Transparency,https://www.aceshowbiz.com/news/view/00238267.html,20241030T233000Z,United States,English,0
347836688,Environment,06/10/2024,05/11/2024,yahoo.com,"AI firms need to address security , open - source concerns : G42 exec",https://www.yahoo.com/news/ai-firms-address-security-open-224302375.html,20241023T001500Z,United States,English,0
899355923,Environment,06/10/2024,05/11/2024,foxnews.com,Biden seeks to cement legacy on climate change in remaining months as president,https://www.foxnews.com/politics/biden-seeks-cement-legacy-climate-change-remaining-months-president,20241023T191500Z,United States,English,0
563774920,Environment,06/10/2024,05/11/2024,medicalxpress.com,Study links PFAS exposure to kidney function decline via gut microbiome,https://medicalxpress.com/news/2024-10-links-pfas-exposure-kidney-function.html,20241017T160000Z,United States,English,0
154899436,Environment,06/10/2024,05/11/2024,article.wn.com,World Mental Health Day 2024 : How October 10 Aims To Make An Impact,https://article.wn.com/view/2024/10/10/World_Mental_Health_Day_2024_How_October_10_Aims_To_Make_An_/,20241010T074500Z,United States,English,-1
254359796,Environment,06/10/2024,05/11/2024,yahoo.com,"Daera did not comply with law , says environment watchdog",https://www.yahoo.com/news/daera-did-not-comply-law-140211516.html,20241007T143000Z,United States,English,0
308412464,Environment,06/10/2024,05/11/2024,mentalfloss.com,The 10 Greenest Cities in the U . S . ,https://www.mentalfloss.com/posts/greenest-us-cities,20241007T233000Z,United States,English,0
326911666,Environment,06/10/2024,05/11/2024,yahoo.com,Yorkshire community forest named England best,https://www.yahoo.com/news/yorkshire-community-forest-named-englands-144957624.html,20241103T153000Z,United States,English,1
691320181,Environment,06/10/2024,05/11/2024,thedailymeal.com,Youre About To Start Seeing Fewer Discounts At Starbucks . Here Why,https://www.thedailymeal.com/1689757/starbucks-fewer-discounts-news/,20241016T190000Z,United States,English,0
368441979,Environment,06/10/2024,05/11/2024,news.fullerton.edu,CSUF Makes Princeton Review Guide to Green Colleges,https://news.fullerton.edu/2024/10/csuf-makes-princeton-reviews-guide-to-green-colleges/,20241022T174500Z,United States,English,-1
485604051,Environment,06/10/2024,05/11/2024,thecrimson.com,Anastasia Poliakova | Writer Page | The Harvard Crimson,https://www.thecrimson.com/writer/1220355/Anastasia__Poliakova/,20241010T030000Z,United States,English,0
254300293,Environment,06/10/2024,05/11/2024,designboom.com,studio saxe plans circular  sinfonia verde  stilt house in costa rica,https://www.designboom.com/architecture/studio-saxe-sinfonia-verde-carate-costa-rica-10-21-2024/,20241021T074500Z,United States,English,0
624789241,Environment,06/10/2024,05/11/2024,nj.com,Controversial rock singer responds to his entire band leaving him behind,https://www.nj.com/entertainment/2024/11/controversial-rock-singer-responds-to-his-entire-band-leaving-him-behind.html,20241105T164500Z,United States,English,1
635340460,Environment,06/10/2024,05/11/2024,techspot.com,"Delayed by Hurricane Milton , NASA prepares Europa Clipper for journey to Jupiter icy moon Europa",https://www.techspot.com/news/105098-delayed-hurricane-milton-nasa-prepares-europa-clipper-journey.html,20241011T184500Z,United States,English,-1
576229309,Environment,06/10/2024,05/11/2024,yahoo.com,Fruit trees that flourish in Louisiana weather given out by Shreveport Green,https://www.yahoo.com/news/fruit-trees-flourish-louisiana-weather-133332213.html,20241011T160000Z,United States,English,-1
460488833,Environment,06/10/2024,05/11/2024,staradvertiser.com,Schatz : Hawaii to receive $9 . 1M in for forest restoration | Honolulu Star - Advertiser,https://www.staradvertiser.com/2024/10/28/breaking-news/schatz-hawaii-to-receive-9-1m-in-for-forest-restoration/,20241029T024500Z,United States,English,0
728460868,Environment,06/10/2024,05/11/2024,investing.com,US court puts on hold permits for Kinder Morgan unit to build Tennessee pipeline By Reuters,https://www.investing.com/news/stock-market-news/us-court-puts-on-hold-permits-for-kinder-morgan-unit-to-build-tennessee-pipeline-3660670,20241012T030000Z,United States,English,0
494762324,Environment,06/10/2024,05/11/2024,article.wn.com,Canada First And Only Egg Freezing Clinic Expands To North Toronto,https://article.wn.com/view/2024/11/05/Canadas_First_And_Only_Egg_Freezing_Clinic_Expands_To_North_/,20241105T203000Z,United States,English,1
320385170,Environment,06/10/2024,05/11/2024,yahoo.com,"The US government will soon give homeowners $1 , 600 to help slash their energy bills check if you qualify",https://www.yahoo.com/news/us-government-soon-homeowners-1-101554224.html,20241028T123000Z,United States,English,0
519349648,Environment,06/10/2024,05/11/2024,channelnewsasia.com,"Reimagine teamwork with one smart , seamless solution",https://www.channelnewsasia.com/advertorial/reimagine-teamwork-one-smart-seamless-solution-4627536,20241018T014500Z,United States,English,1
878779004,Environment,06/10/2024,05/11/2024,article.wn.com,China to build first - class business environment : Premier Li,https://article.wn.com/view/2024/10/10/China_to_build_firstclass_business_environment_Premier_Li/,20241010T074500Z,United States,English,1
432652580,Environment,06/10/2024,05/11/2024,mercurynews.com,Warriors - Celtics : Draymond Green knows Jason Tatum motivated vs . Kerr,https://www.mercurynews.com/2024/11/06/warriors-brace-for-biggest-test-of-young-season-against-celtics-in-boston/,20241106T224500Z,United States,English,-1
856251237,Environment,06/10/2024,05/11/2024,awn.com,Autodesk Wonder Dynamics Debuts New Wonder Studio AI Tool,https://www.awn.com/news/autodesks-wonder-dynamics-debuts-new-wonder-studio-ai-tool,20241106T200000Z,United States,English,1
723887175,Environment,06/10/2024,05/11/2024,syfy.com,"Yvonne Strahovski , Teacup Stars on Filming Peacock Horror Series",https://www.syfy.com/syfy-wire/teacup-interviews-yvonne-strahovski-rob-morgan-more,20241009T163000Z,United States,English,0
600719319,Environment,06/10/2024,05/11/2024,article.wn.com,World Mental Health Day 2024 : Supporting Mental Health Across Industries,https://article.wn.com/view/2024/10/10/World_Mental_Health_Day_2024_Supporting_Mental_Health_Across/,20241010T033000Z,United States,English,1
396270227,Environment,06/10/2024,05/11/2024,yahoo.com,EPA collects $366 thousand from Parker Hannifin for hazardous waste violations,https://www.yahoo.com/news/epa-collects-366-thousand-parker-013728381.html,20241021T040000Z,United States,English,1
252572705,Environment,06/10/2024,05/11/2024,dailyfreeman.com,"Ulster County , Kingston meetings for the week of Nov . 4 , 2024",https://www.dailyfreeman.com/2024/11/03/ulster-county-kingston-meetings-for-the-week-of-nov-4-2024/,20241103T223000Z,United States,English,0
635378290,Environment,06/10/2024,05/11/2024,phys.org,"Yes , nature is complex but saving our precious environment means finding ways to measure it",https://phys.org/news/2024-10-nature-complex-precious-environment-ways.html,20241010T184500Z,United States,English,1
847275404,Environment,06/10/2024,05/11/2024,indiedb.com,"Drova - Forsaken Kin Windows , Mac , Linux game",https://www.indiedb.com/games/drova-forsaken-kin,20241017T080000Z,United States,English,-1
804271458,Environment,06/10/2024,05/11/2024,yahoo.com,"Invest 94L in far east Atlantic Ocean less organized , development odds decrease : NHC",https://www.yahoo.com/news/invest-94l-far-east-atlantic-221051399.html,20241013T030000Z,United States,English,-1
502337674,Environment,06/10/2024,05/11/2024,medindia.net,From Plastic Bottles to Pure Taps : The Hidden Costs of Bottled Water,https://www.medindia.net/news/from-plastic-bottles-to-pure-taps-the-hidden-costs-of-bottled-water-217574-1.htm,20241013T130000Z,United States,English,1
438497736,Environment,06/10/2024,05/11/2024,wjla.com,"Actor LeVar Burton visits DC youth , encourages environmental conservation efforts",https://wjla.com/news/local/lavar-burton-dc-youth-rehabilitation-oasis-efforts-roots-star-trek-reading-rainbow-environmental-conservation-safety-learning-education-engagement-anacostia-river-nature,20241023T164500Z,United States,English,0
457720094,Environment,06/10/2024,05/11/2024,yahoo.com,Cougar dies after being sedated on the docks at Newport Embarcadero Marina,https://www.yahoo.com/news/cougar-dies-being-sedated-docks-230508337.html,20241018T014500Z,United States,English,0
733230789,Environment,06/10/2024,05/11/2024,ign.com,Call of the Wild : The Angler,https://www.ign.com/games/call-of-the-wild-the-angler,20241101T000000Z,United States,English,1
573343455,Environment,06/10/2024,05/11/2024,yahoo.com,"After state IDd 140 deficient New Mexico water systems , 65 could still face fines for bad plans",https://www.yahoo.com/news/state-id-d-140-deficient-104542315.html,20241017T114500Z,United States,English,-1
324692197,Environment,06/10/2024,05/11/2024,wcax.com,University of Vermont launches planetary health initiative,https://www.wcax.com/2024/10/19/university-vermont-launches-planetary-health-initiative/,20241019T134500Z,United States,English,0
214095587,Environment,06/10/2024,05/11/2024,article.wn.com,"Need clear laws , standard operating procedures to protect workers , manufacturer interests : GTRI",https://article.wn.com/view/2024/10/06/Need_clear_laws_standard_operating_procedures_to_protect_wor/,20241006T144500Z,United States,English,1
148013837,Environment,06/10/2024,05/11/2024,cbsnews.com,White blobs washing up on Newfoundland beaches stump experts and worry resident beachcombers,https://www.cbsnews.com/news/white-blobs-washing-up-newfoundland-mystery-substance-on-beaches/,20241016T214500Z,United States,English,0
320050436,Environment,06/10/2024,05/11/2024,seekingalpha.com,"WBA earnings preview : Eyes on margins , sales amid weak consumer spending",https://seekingalpha.com/news/4158233-walgreens-boots-alliance-q4-earnings-eyes-on-margins-sales-amid-weak-consumer-spending,20241015T014500Z,United States,English,-1
822138506,Environment,06/10/2024,05/11/2024,seekingalpha.com,Douglas Elliman board forced CEO out amid concerns over sexually charged workplace : WSJ,https://seekingalpha.com/news/4211742-douglas-elliman-board-forced-ceo-out-amid-concerns-over-sexually-charged-workplace-wsj,20241027T213000Z,United States,English,1
178172557,Environment,06/10/2024,05/11/2024,engineering.com,EON Reality Launches Virtual Laboratories with Realistic Physics Simulations,https://www.engineering.com/eon-reality-launches-virtual-laboratories-with-realistic-physics-simulations/,20241007T124500Z,United States,English,1
493013649,Environment,06/10/2024,05/11/2024,archdaily.com,ZHANGYU Gallery / Atelier Zeros,https://www.archdaily.com/1021717/zhangyu-gallery-atelier-zeros,20241027T061500Z,United States,English,0
137204038,Environment,06/10/2024,05/11/2024,newdelhitimes.com,Blue Line of Delhi Metro achieves Carbon neutral certification,https://www.newdelhitimes.com/blue-line-of-delhi-metro-achieves-carbon-neutral-certification/,20241014T203000Z,United States,English,0
984970173,Environment,06/10/2024,05/11/2024,nydailynews.com,Kaia Wine Bar brings the flavors of South Africa to the UES,https://www.nydailynews.com/2024/10/23/nyc-hidden-dining-gems-kaia-wine-bar-review-upper-east-side/,20241023T174500Z,United States,English,0
478012939,Environment,06/10/2024,05/11/2024,mobihealthnews.com,Space - based 3D cell research opens the door for potential cancer therapies,https://www.mobihealthnews.com/news/space-based-3d-cell-research-opens-door-potential-cancer-therapies,20241030T180000Z,United States,English,0
865743737,Environment,06/10/2024,05/11/2024,github.com,GitHub - brunodev85 / winlator : Android application for running Windows applications with Wine and Box86 / Box64,https://github.com/brunodev85/winlator,20241101T121500Z,United States,English,0
893778227,Environment,06/10/2024,05/11/2024,wmich.edu,Weekend Study Jump Start | Western Michigan University,https://wmich.edu/library/events/weekend-study-jump-start,20241031T163000Z,United States,English,0
202277966,Environment,06/10/2024,05/11/2024,markets.businessinsider.com,Covestro Turns To Profit In Q3 ; Cuts Top End Of FY24 EBITDA View Range,https://markets.businessinsider.com/news/stocks/covestro-turns-to-profit-in-q3-cuts-top-end-of-fy24-ebitda-view-range-1033906692,20241029T090000Z,United States,English,1
160555335,Environment,06/10/2024,05/11/2024,kulr8.com,Wildfire recovery in Montana : Nature remarkable resilience,https://www.kulr8.com/news/wildfire-recovery-in-montana-natures-remarkable-resilience/article_0d460f76-9285-11ef-9bb7-6b3fbafcb524.html,20241025T053000Z,United States,English,1
401764240,Environment,06/10/2024,05/11/2024,uvm.edu,Residential Life | The University of Vermont,https://www.uvm.edu/reslife,20241030T224500Z,United States,English,0
431465377,Environment,06/10/2024,05/11/2024,wndu.com,"Ribbon cutting , open house held for new South Bend Fire Station 8",https://www.wndu.com/2024/10/20/ribbon-cutting-open-house-held-new-south-bend-fire-station-8/,20241021T054500Z,United States,English,-1
966624372,Environment,06/10/2024,05/11/2024,wndu.com,South Bend Fire Station Eight ribbon cutting,https://www.wndu.com/2024/10/20/south-bend-fire-station-eight-ribbon-cutting/,20241021T004500Z,United States,English,-1
361548271,Environment,06/10/2024,05/11/2024,gamespot.com,"Disco Elysium Devs Form New Studio , Currently Working On A  Spiritual Successor  To The Beloved RPG",https://www.gamespot.com/articles/disco-elysium-devs-form-new-studio-currently-working-on-a-spiritual-successor-to-the-beloved-rpg/1100-6527108/,20241011T100000Z,United States,English,1
388106176,Environment,06/10/2024,05/11/2024,jdsupra.com,"Fort Smith Property / Cold Storage Warehouse : Arkansas Department of Energy and Environment - Division of Environmental Quality and Arkansas Refrigerated Services , Inc . Enter into Elective Site Cleanup Agreement | Mitchell , Williams , Selig , Gat...",https://www.jdsupra.com/legalnews/fort-smith-property-cold-storage-7947371/,20241011T183000Z,United States,English,-1
757458609,Environment,06/10/2024,05/11/2024,archinect.com,"Project Designer - Boulder , CO , US | Jobs",https://archinect.com/jobs/entry/150450010/project-designer,20241011T001500Z,United States,English,0
